comments,duration,ratings,tags,views
141,1062,"[{""id"": 8, ""name"": ""Informative"", ""count"": 408}, {""id"": 25, ""name"": ""OK"", ""count"": 52}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 227}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 217}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 660}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 280}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 531}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 48}, {""id"": 3, ""name"": ""Courageous"", ""count"": 31}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 123}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 32}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 25}, {""id"": 2, ""name"": ""Confusing"", ""count"": 22}, {""id"": 7, ""name"": ""Funny"", ""count"": 3}]","[""biodiversity"", ""biology"", ""biomimicry"", ""biotech"", ""creativity"", ""design"", ""innovation"", ""invention"", ""nature""]",1118954
98,918,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 142}, {""id"": 8, ""name"": ""Informative"", ""count"": 240}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 18}, {""id"": 25, ""name"": ""OK"", ""count"": 30}, {""id"": 3, ""name"": ""Courageous"", ""count"": 17}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 43}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 55}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 20}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 8}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 12}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 7}, {""id"": 7, ""name"": ""Funny"", ""count"": 4}, {""id"": 2, ""name"": ""Confusing"", ""count"": 2}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 0}]","[""big problems"", ""disease"", ""global issues"", ""history"", ""insects""]",1118305
183,350,"[{""id"": 25, ""name"": ""OK"", ""count"": 120}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 162}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 101}, {""id"": 7, ""name"": ""Funny"", ""count"": 100}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 43}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 136}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 75}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 23}, {""id"": 8, ""name"": ""Informative"", ""count"": 79}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 33}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 26}, {""id"": 2, ""name"": ""Confusing"", ""count"": 2}, {""id"": 3, ""name"": ""Courageous"", ""count"": 8}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 21}]","[""robots"", ""technology""]",1118006
84,792,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 246}, {""id"": 25, ""name"": ""OK"", ""count"": 121}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 190}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 67}, {""id"": 7, ""name"": ""Funny"", ""count"": 31}, {""id"": 8, ""name"": ""Informative"", ""count"": 91}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 49}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 138}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 27}, {""id"": 2, ""name"": ""Confusing"", ""count"": 25}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 43}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 32}, {""id"": 3, ""name"": ""Courageous"", ""count"": 11}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 11}]","[""culture"", ""language"", ""poetry""]",1117996
88,1194,"[{""id"": 3, ""name"": ""Courageous"", ""count"": 91}, {""id"": 8, ""name"": ""Informative"", ""count"": 213}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 147}, {""id"": 25, ""name"": ""OK"", ""count"": 39}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 112}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 4}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 28}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 31}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 12}, {""id"": 2, ""name"": ""Confusing"", ""count"": 11}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 33}, {""id"": 7, ""name"": ""Funny"", ""count"": 10}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 8}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 5}]","[""Europe"", ""future"", ""global issues"", ""government"", ""humanity"", ""immigration"", ""interview"", ""policy"", ""social change"", ""society"", ""terrorism""]",1117165
103,708,"[{""id"": 8, ""name"": ""Informative"", ""count"": 479}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 186}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 29}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 51}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 109}, {""id"": 3, ""name"": ""Courageous"", ""count"": 75}, {""id"": 2, ""name"": ""Confusing"", ""count"": 8}, {""id"": 7, ""name"": ""Funny"", ""count"": 10}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 7}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 9}, {""id"": 25, ""name"": ""OK"", ""count"": 37}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 61}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 40}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 9}]","[""TEDx"", ""big problems"", ""choice"", ""culture"", ""economics"", ""education"", ""investment"", ""society"", ""work""]",1116194
170,561,"[{""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 175}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 332}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 681}, {""id"": 3, ""name"": ""Courageous"", ""count"": 297}, {""id"": 7, ""name"": ""Funny"", ""count"": 227}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 125}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 87}, {""id"": 8, ""name"": ""Informative"", ""count"": 77}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 48}, {""id"": 25, ""name"": ""OK"", ""count"": 17}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 4}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 6}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 5}, {""id"": 2, ""name"": ""Confusing"", ""count"": 2}]","[""global issues"", ""innovation"", ""invention"", ""public health"", ""women""]",1115222
57,985,"[{""id"": 9, ""name"": ""Ingenious"", ""count"": 108}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 111}, {""id"": 7, ""name"": ""Funny"", ""count"": 159}, {""id"": 2, ""name"": ""Confusing"", ""count"": 5}, {""id"": 8, ""name"": ""Informative"", ""count"": 496}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 85}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 724}, {""id"": 3, ""name"": ""Courageous"", ""count"": 16}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 234}, {""id"": 25, ""name"": ""OK"", ""count"": 67}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 16}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 8}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 21}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 3}]","[""biology"", ""biomechanics"", ""oceans"", ""online video"", ""science"", ""technology""]",1115081
32,907,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 133}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 28}, {""id"": 8, ""name"": ""Informative"", ""count"": 274}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 95}, {""id"": 3, ""name"": ""Courageous"", ""count"": 83}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 66}, {""id"": 2, ""name"": ""Confusing"", ""count"": 1}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 10}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 4}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 20}, {""id"": 7, ""name"": ""Funny"", ""count"": 6}, {""id"": 25, ""name"": ""OK"", ""count"": 18}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 10}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 15}]","[""Addiction"", ""TEDMED"", ""cancer"", ""communication"", ""health"", ""health care"", ""medical research"", ""medicine"", ""mental health"", ""pharmaceuticals"", ""policy"", ""science"", ""social change"", ""writing""]",1114319
128,480,"[{""id"": 3, ""name"": ""Courageous"", ""count"": 28}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 69}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 16}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 141}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 54}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 66}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 45}, {""id"": 8, ""name"": ""Informative"", ""count"": 104}, {""id"": 25, ""name"": ""OK"", ""count"": 124}, {""id"": 2, ""name"": ""Confusing"", ""count"": 91}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 37}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 35}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 15}, {""id"": 7, ""name"": ""Funny"", ""count"": 5}]","[""culture"", ""data"", ""sociology"", ""technology""]",1114173
615,1031,"[{""id"": 3, ""name"": ""Courageous"", ""count"": 191}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 366}, {""id"": 8, ""name"": ""Informative"", ""count"": 720}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 166}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 60}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 54}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 344}, {""id"": 25, ""name"": ""OK"", ""count"": 103}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 199}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 45}, {""id"": 2, ""name"": ""Confusing"", ""count"": 49}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 81}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 28}, {""id"": 7, ""name"": ""Funny"", ""count"": 18}]","[""Egypt"", ""Islam"", ""TEDx"", ""culture"", ""democracy"", ""religion""]",1113407
168,839,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 785}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 182}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 181}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 168}, {""id"": 8, ""name"": ""Informative"", ""count"": 99}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 112}, {""id"": 3, ""name"": ""Courageous"", ""count"": 121}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 132}, {""id"": 7, ""name"": ""Funny"", ""count"": 200}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 7}, {""id"": 25, ""name"": ""OK"", ""count"": 8}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 1}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 5}, {""id"": 2, ""name"": ""Confusing"", ""count"": 3}]","[""TEDx"", ""business"", ""education"", ""garden"", ""green""]",1112964
44,961,"[{""id"": 8, ""name"": ""Informative"", ""count"": 376}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 56}, {""id"": 25, ""name"": ""OK"", ""count"": 123}, {""id"": 2, ""name"": ""Confusing"", ""count"": 15}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 60}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 84}, {""id"": 7, ""name"": ""Funny"", ""count"": 21}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 138}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 59}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 19}, {""id"": 3, ""name"": ""Courageous"", ""count"": 9}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 8}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 8}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 5}]","[""design"", ""industrial design"", ""typography""]",1112914
50,758,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 434}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 337}, {""id"": 3, ""name"": ""Courageous"", ""count"": 226}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 88}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 12}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 10}, {""id"": 8, ""name"": ""Informative"", ""count"": 37}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 12}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 16}, {""id"": 25, ""name"": ""OK"", ""count"": 28}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 6}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 20}, {""id"": 2, ""name"": ""Confusing"", ""count"": 6}, {""id"": 7, ""name"": ""Funny"", ""count"": 4}]","[""TED Fellows"", ""health"", ""love"", ""medicine"", ""photography"", ""religion""]",1112534
189,1077,"[{""id"": 3, ""name"": ""Courageous"", ""count"": 254}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 578}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 359}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 151}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 901}, {""id"": 8, ""name"": ""Informative"", ""count"": 204}, {""id"": 7, ""name"": ""Funny"", ""count"": 490}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 119}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 332}, {""id"": 25, ""name"": ""OK"", ""count"": 40}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 21}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 11}, {""id"": 2, ""name"": ""Confusing"", ""count"": 9}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 6}]","[""TEDx"", ""architecture"", ""cities"", ""creativity"", ""design"", ""green"", ""technology""]",1112351
69,881,"[{""id"": 7, ""name"": ""Funny"", ""count"": 517}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 28}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 25}, {""id"": 25, ""name"": ""OK"", ""count"": 129}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 60}, {""id"": 3, ""name"": ""Courageous"", ""count"": 14}, {""id"": 8, ""name"": ""Informative"", ""count"": 26}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 48}, {""id"": 2, ""name"": ""Confusing"", ""count"": 29}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 19}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 57}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 11}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 6}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 15}]","[""comedy"", ""global issues"", ""government"", ""humor"", ""performance"", ""politics""]",1112000
92,262,"[{""id"": 9, ""name"": ""Ingenious"", ""count"": 385}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 691}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 88}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 245}, {""id"": 8, ""name"": ""Informative"", ""count"": 333}, {""id"": 25, ""name"": ""OK"", ""count"": 33}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 128}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 94}, {""id"": 3, ""name"": ""Courageous"", ""count"": 33}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 6}, {""id"": 2, ""name"": ""Confusing"", ""count"": 12}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 7}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 3}, {""id"": 7, ""name"": ""Funny"", ""count"": 3}]","[""TED Fellows"", ""engineering"", ""garden"", ""nature"", ""open-source"", ""trees""]",1111146
120,1009,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 425}, {""id"": 7, ""name"": ""Funny"", ""count"": 76}, {""id"": 8, ""name"": ""Informative"", ""count"": 587}, {""id"": 2, ""name"": ""Confusing"", ""count"": 13}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 423}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 167}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 46}, {""id"": 25, ""name"": ""OK"", ""count"": 49}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 46}, {""id"": 3, ""name"": ""Courageous"", ""count"": 27}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 36}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 23}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 14}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 0}]","[""health"", ""health care"", ""medicine"", ""science""]",1110781
224,968,"[{""id"": 9, ""name"": ""Ingenious"", ""count"": 427}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 385}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 217}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 135}, {""id"": 3, ""name"": ""Courageous"", ""count"": 66}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 213}, {""id"": 8, ""name"": ""Informative"", ""count"": 278}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 9}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 39}, {""id"": 25, ""name"": ""OK"", ""count"": 18}, {""id"": 7, ""name"": ""Funny"", ""count"": 7}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 4}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 2}, {""id"": 2, ""name"": ""Confusing"", ""count"": 3}]","[""Nobel prize"", ""Surgery"", ""biology"", ""biotech"", ""cancer"", ""health care"", ""innovation"", ""medical research"", ""medicine"", ""molecular biology"", ""science"", ""technology""]",1109932
60,1063,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 444}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 143}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 193}, {""id"": 8, ""name"": ""Informative"", ""count"": 187}, {""id"": 3, ""name"": ""Courageous"", ""count"": 34}, {""id"": 25, ""name"": ""OK"", ""count"": 140}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 59}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 51}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 44}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 175}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 84}, {""id"": 7, ""name"": ""Funny"", ""count"": 124}, {""id"": 2, ""name"": ""Confusing"", ""count"": 19}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 24}]","[""business"", ""computers"", ""creativity"", ""design"", ""sex"", ""society""]",1109822
172,531,"[{""id"": 8, ""name"": ""Informative"", ""count"": 157}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 121}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 40}, {""id"": 3, ""name"": ""Courageous"", ""count"": 85}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 71}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 151}, {""id"": 25, ""name"": ""OK"", ""count"": 39}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 28}, {""id"": 2, ""name"": ""Confusing"", ""count"": 7}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 28}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 5}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 17}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 10}, {""id"": 7, ""name"": ""Funny"", ""count"": 3}]","[""adventure"", ""disaster relief"", ""nuclear energy""]",1108528
90,957,"[{""id"": 21, ""name"": ""Unconvincing"", ""count"": 42}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 82}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 20}, {""id"": 8, ""name"": ""Informative"", ""count"": 194}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 79}, {""id"": 3, ""name"": ""Courageous"", ""count"": 31}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 8}, {""id"": 25, ""name"": ""OK"", ""count"": 50}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 18}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 36}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 31}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 19}, {""id"": 2, ""name"": ""Confusing"", ""count"": 19}, {""id"": 7, ""name"": ""Funny"", ""count"": 6}]","[""death"", ""global issues"", ""history"", ""online video""]",1108371
69,585,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 216}, {""id"": 7, ""name"": ""Funny"", ""count"": 230}, {""id"": 8, ""name"": ""Informative"", ""count"": 136}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 34}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 87}, {""id"": 3, ""name"": ""Courageous"", ""count"": 4}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 47}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 25}, {""id"": 25, ""name"": ""OK"", ""count"": 49}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 8}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 13}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 10}, {""id"": 2, ""name"": ""Confusing"", ""count"": 11}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 6}]","[""comedy"", ""entertainment"", ""family"", ""genetics"", ""history"", ""humanity"", ""humor""]",1107747
